"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.661029309E0,2.105000019E0,-1.217899990E1,8.633000374E0,1.507606577E1
1.666010452E0,1.582999945E0,-1.224199963E1,8.651000023E0,1.507356113E1
1.670991454E0,1.108000040E0,-1.227799988E1,8.789999962E0,1.514070819E1
1.675972606E0,6.380000114E-1,-1.233500004E1,8.826000214E0,1.518082836E1
1.680953588E0,2.430000007E-1,-1.239999962E1,8.798000336E0,1.520604648E1
1.685934740E0,-7.699999958E-2,-1.243200016E1,8.880999565E0,1.527850484E1
1.690915742E0,-3.790000081E-1,-1.237800026E1,9.005000114E0,1.531171311E1
1.695896869E0,-5.830000043E-1,-1.229899979E1,9.050000191E0,1.528096163E1
1.700877872E0,-6.290000081E-1,-1.230399990E1,9.031999588E0,1.527616022E1
1.705859023E0,-6.129999757E-1,-1.231499958E1,9.083999634E0,1.531515697E1
1.710839997E0,-5.030000210E-1,-1.227999973E1,9.222000122E0,1.536543812E1
1.715821149E0,-2.700000107E-1,-1.223999977E1,9.399000168E0,1.543475619E1
1.720802174E0,-4.600000009E-2,-1.218200016E1,9.645000458E0,1.553799465E1
1.725783326E0,1.230000034E-1,-1.211600018E1,9.958999634E0,1.568420425E1
1.730764557E0,2.419999987E-1,-1.209099960E1,1.030000019E1,1.588523967E1
1.735745435E0,3.540000021E-1,-1.221000004E1,1.040600014E1,1.604662755E1
1.740726435E0,4.329999983E-1,-1.246399975E1,1.033600044E1,1.619789134E1
1.745707578E0,3.939999938E-1,-1.281000042E1,1.011999989E1,1.632990338E1
1.750688580E0,2.500000000E-1,-1.314700031E1,9.862000465E0,1.643670193E1
1.755669732E0,5.200000107E-2,-1.336600018E1,9.810000420E0,1.657976999E1
1.760650733E0,-1.700000018E-1,-1.337100029E1,9.960000038E0,1.667375631E1
1.765631885E0,-3.210000098E-1,-1.329300022E1,1.001000023E1,1.664352728E1
1.770612887E0,-3.860000074E-1,-1.323499966E1,9.850999832E0,1.650322422E1
1.775594019E0,-4.250000119E-1,-1.332699966E1,9.555999756E0,1.640447123E1
1.780575021E0,-4.410000145E-1,-1.349300003E1,9.204999924E0,1.633975381E1
1.785556173E0,-4.760000110E-1,-1.368999958E1,8.895000458E0,1.633290230E1
1.790537195E0,-5.270000100E-1,-1.386299992E1,8.647000313E0,1.634720496E1
1.795518347E0,-7.099999785E-1,-1.381999969E1,8.553000450E0,1.626807635E1
1.800499334E0,-8.899999857E-1,-1.361299992E1,8.486000061E0,1.606605315E1
1.805480486E0,-1.116999984E0,-1.337199974E1,8.609000206E0,1.594280247E1
1.810461488E0,-1.481999993E0,-1.322099972E1,8.911000252E0,1.601240404E1
1.815442655E0,-2.086999893E0,-1.314400005E1,9.319000244E0,1.624697115E1
1.820423886E0,-3.006000042E0,-1.303299999E1,9.652000427E0,1.649412736E1
1.825404868E0,-4.139999866E0,-1.280099964E1,9.810000420E0,1.665056452E1
1.830386020E0,-5.349999905E0,-1.239400005E1,9.878999710E0,1.672807136E1
1.835367022E0,-6.438000202E0,-1.190999985E1,9.876999855E0,1.675861179E1
1.840348149E0,-7.310999870E0,-1.146500015E1,9.940999985E0,1.684400274E1
1.845329151E0,-8.003999710E0,-1.112300014E1,9.991000175E0,1.695892768E1
1.850310303E0,-8.625000000E0,-1.093700027E1,9.859000206E0,1.706483182E1
1.855291233E0,-9.248999596E0,-1.087300014E1,9.508000374E0,1.715133222E1
1.860272462E0,-9.968000412E0,-1.086499977E1,9.166000366E0,1.736159022E1
1.865253464E0,-1.096500015E1,-1.072999954E1,8.734999657E0,1.765401760E1
1.870234635E0,-1.217599964E1,-1.043500042E1,8.196000099E0,1.800884834E1
1.875215637E0,-1.332800007E1,-1.014099979E1,7.431000233E0,1.832198753E1
1.880196784E0,-1.416100025E1,-9.998999596E0,6.498000145E0,1.851318252E1
1.885177786E0,-1.465699959E1,-1.005099964E1,5.696000099E0,1.866265383E1
1.890158938E0,-1.484300041E1,-1.020699978E1,4.945000172E0,1.868021768E1
1.895139955E0,-1.497200012E1,-1.028400040E1,4.300000191E0,1.866578296E1
1.900121107E0,-1.523700047E1,-1.028199959E1,3.776000023E0,1.876549693E1
1.905102113E0,-1.565900040E1,-1.025300026E1,3.285000086E0,1.900314535E1
1.910083265E0,-1.608499908E1,-1.023900032E1,2.974999905E0,1.929805554E1
1.915064267E0,-1.643199921E1,-1.027999973E1,2.798000097E0,1.958361042E1
1.920045447E0,-1.678899956E1,-1.035200024E1,2.737999916E0,1.991308762E1
1.925026449E0,-1.743899918E1,-1.033800030E1,2.674000025E0,2.044855052E1
1.930007568E0,-1.859000015E1,-1.011800003E1,2.743999958E0,2.134224838E1
1.934988570E0,-1.999900055E1,-9.744999886E0,2.703999996E0,2.241063724E1
1.939969832E0,-2.130599976E1,-9.432999611E0,2.497999907E0,2.343431481E1
1.944950757E0,-2.245899963E1,-9.213000298E0,2.273999929E0,2.438149123E1
1.949931909E0,-2.351399994E1,-8.935000420E0,1.922999978E0,2.522776951E1
1.954912887E0,-2.445700073E1,-8.600000381E0,1.378999949E0,2.596163578E1
1.959894039E0,-2.522100067E1,-8.340000153E0,6.269999743E-1,2.657155634E1
1.964875041E0,-2.564500046E1,-8.276000023E0,-3.449999988E-1,2.694953153E1
1.969856260E0,-2.566699982E1,-8.418999672E0,-1.490000010E0,2.705354940E1
1.974837416E0,-2.529000092E1,-8.706000328E0,-2.579999924E0,2.687070873E1
1.979818430E0,-2.462199974E1,-9.022999763E0,-3.532000065E0,2.646001550E1
1.984799581E0,-2.378300095E1,-9.270999908E0,-4.399000168E0,2.590238938E1
1.989780583E0,-2.275000000E1,-9.524999619E0,-5.296999931E0,2.522590585E1
1.994761720E0,-2.151499939E1,-9.774999619E0,-6.099999905E0,2.440606103E1
1.999742722E0,-2.015200043E1,-9.963999748E0,-6.765999794E0,2.347686447E1
2.004723874E0,-1.874300003E1,-1.006599998E1,-7.263999939E0,2.248088301E1
2.009704905E0,-1.737700081E1,-1.007999992E1,-7.725999832E0,2.152342048E1
2.014686057E0,-1.605699921E1,-1.005500031E1,-7.978000164E0,2.055672010E1
2.019667059E0,-1.480799961E1,-1.005099964E1,-8.008999825E0,1.960723143E1
2.024648211E0,-1.358399963E1,-1.006599998E1,-7.780000210E0,1.861122793E1
2.029629213E0,-1.240699959E1,-9.994999886E0,-7.352000237E0,1.754666832E1
2.034610380E0,-1.126500034E1,-9.822999954E0,-6.783999920E0,1.641384220E1
2.039591382E0,-1.022599983E1,-9.583999634E0,-6.086999893E0,1.527991130E1
2.044572534E0,-9.352000237E0,-9.388999939E0,-5.389999866E0,1.430612900E1
2.049553584E0,-8.654000282E0,-9.234000206E0,-4.701000214E0,1.350029199E1
2.054534736E0,-8.210000038E0,-9.069000244E0,-3.986999989E0,1.286650827E1
2.059515742E0,-8.010000229E0,-8.911999702E0,-3.266999960E0,1.242002943E1
2.064496893E0,-7.947999954E0,-8.842000008E0,-2.808000088E0,1.221624050E1
2.069478124E0,-7.972000122E0,-8.847999573E0,-2.438999891E0,1.215683359E1
2.074459112E0,-7.993000031E0,-8.765000343E0,-2.131999969E0,1.205233191E1
2.079440264E0,-8.020000458E0,-8.467000008E0,-1.950000048E0,1.182425459E1
2.084421266E0,-7.995999813E0,-7.980999947E0,-1.796000004E0,1.143931769E1
2.089402447E0,-7.879000187E0,-7.460000038E0,-1.529000044E0,1.095755838E1
2.094383449E0,-7.723000050E0,-6.986999989E0,-1.228000045E0,1.048670028E1
2.099364591E0,-7.472000122E0,-6.625000000E0,-9.179999828E-1,1.002816707E1
2.104345593E0,-7.218999863E0,-6.394000053E0,-4.569999874E-1,9.654327770E0
2.109326745E0,-6.919000149E0,-6.276999950E0,1.280000061E-1,9.342894382E0
2.114307766E0,-6.530000210E0,-6.272999763E0,7.459999919E-1,9.085589951E0
2.119288918E0,-6.153999805E0,-6.342999935E0,1.404999971E0,8.948708661E0
2.124269920E0,-5.821000099E0,-6.486999989E0,2.085000038E0,8.961720603E0
2.129251071E0,-5.495999813E0,-6.664999962E0,2.752000093E0,9.066517686E0
2.134232073E0,-5.105000019E0,-6.919000149E0,3.369999886E0,9.235284916E0
2.139213259E0,-4.546999931E0,-7.237999916E0,3.937000036E0,9.410835268E0
2.144194261E0,-3.918999910E0,-7.548999786E0,4.428999901E0,9.589681861E0
2.149175413E0,-3.368000031E0,-7.821000099E0,4.966000080E0,9.857617539E0
2.154156659E0,-2.980999947E0,-7.988999844E0,5.531000137E0,1.016378088E1
2.159137584E0,-2.746999979E0,-8.041000366E0,5.888999939E0,1.033847262E1
2.164118584E0,-2.617000103E0,-7.971000195E0,5.935999870E0,1.027723835E1
2.169099755E0,-2.506000042E0,-7.894999981E0,5.870999813E0,1.015281733E1
2.174080757E0,-2.421000004E0,-7.912000179E0,5.793000221E0,1.010048709E1
2.179061923E0,-2.316999912E0,-8.001000404E0,5.697000027E0,1.009159578E1
2.184043154E0,-2.055000067E0,-8.102000237E0,5.566999912E0,1.004275466E1
2.189024156E0,-1.600000024E0,-8.197999954E0,5.447999954E0,9.972357135E0
2.194005302E0,-1.177000046E0,-8.246000290E0,5.468999863E0,9.964527555E0
2.198986304E0,-1.083999991E0,-8.154999733E0,5.767000198E0,1.004675908E1
2.203967461E0,-1.294999957E0,-7.998000145E0,6.041999817E0,1.010696755E1
2.208948463E0,-1.613999963E0,-7.929999828E0,6.434999943E0,1.033920294E1
2.213929615E0,-1.802999973E0,-8.039999962E0,6.886000156E0,1.073822175E1
2.218910608E0,-1.820999980E0,-8.355999947E0,7.304999828E0,1.124730183E1
2.223891760E0,-1.745000005E0,-8.755999565E0,7.649000168E0,1.175668988E1
2.228872762E0,-1.700000048E0,-9.059000015E0,7.802000046E0,1.207587207E1
2.233853918E0,-1.730999947E0,-9.097000122E0,7.855999947E0,1.214366119E1
2.238834920E0,-1.899999976E0,-8.911000252E0,7.735000134E0,1.195182632E1
2.243816144E0,-2.312999964E0,-8.541000366E0,7.477000237E0,1.158465315E1
2.248797069E0,-2.930999994E0,-8.090999603E0,7.215000153E0,1.122992710E1
2.253778221E0,-3.358999968E0,-7.657000065E0,6.935999870E0,1.086372979E1
2.258759199E0,-3.354000092E0,-7.434999943E0,6.750000000E0,1.058730564E1
2.263740427E0,-3.010999918E0,-7.543000221E0,6.732999802E0,1.054970422E1
2.268721583E0,-2.448999882E0,-8.006999969E0,6.797999859E0,1.078528864E1
2.273702569E0,-1.970999956E0,-8.572999954E0,6.649000168E0,1.102680245E1
2.278683721E0,-1.745000005E0,-8.909000397E0,6.245999813E0,1.101942951E1
2.283664723E0,-1.738999963E0,-9.003000259E0,5.579999924E0,1.073380332E1
2.288645889E0,-1.782999992E0,-9.050000191E0,4.857999802E0,1.042505417E1
2.293626891E0,-1.794999957E0,-9.104999542E0,4.342000008E0,1.024577989E1
2.298608039E0,-1.712000012E0,-9.055999756E0,3.891000032E0,1.000409700E1
2.303589041E0,-1.488999963E0,-8.965000153E0,3.532000065E0,9.750044773E0
2.308570193E0,-1.220999956E0,-8.986000061E0,3.295000076E0,9.648630136E0
2.313551195E0,-1.111999989E0,-9.013999939E0,3.384999990E0,9.692624196E0
2.318532424E0,-1.023000002E0,-8.892000198E0,3.862999916E0,9.748690419E0
2.323513579E0,-7.659999728E-1,-8.645999908E0,4.419000149E0,9.740001678E0
2.328494487E0,-3.389999866E-1,-8.461000443E0,4.977000237E0,9.822116922E0
2.333475716E0,8.699999750E-2,-8.430000305E0,5.466000080E0,1.004736936E1
2.338456718E0,5.989999771E-1,-8.585000038E0,5.822999954E0,1.039078222E1
2.343437870E0,1.452999949E0,-8.963999748E0,5.999000072E0,1.088358866E1
2.348418872E0,2.677000046E0,-9.340999603E0,5.849999905E0,1.134209424E1
2.353399991E0,3.828999996E0,-9.508999825E0,5.395999908E0,1.158443497E1
2.358380993E0,4.742000103E0,-9.310999870E0,5.118000031E0,1.163508521E1
2.363362145E0,5.268000126E0,-8.703000069E0,4.956999779E0,1.131661974E1
2.368343128E0,5.528999805E0,-7.828000069E0,5.011000156E0,1.081469123E1
2.373324280E0,5.748000145E0,-7.118000031E0,5.249000072E0,1.054786385E1
2.378305272E0,6.021999836E0,-6.817999840E0,5.602000237E0,1.068325842E1
2.383286424E0,6.317999840E0,-6.803999901E0,6.085999966E0,1.110184364E1
2.388267654E0,6.592000008E0,-6.893000126E0,6.336999893E0,1.145100356E1
2.393248671E0,6.782999992E0,-6.972000122E0,6.215000153E0,1.154314089E1
2.398229823E0,6.999000072E0,-7.022999763E0,5.933000088E0,1.155461024E1
2.403210748E0,7.272999763E0,-6.880000114E0,5.493999958E0,1.141993707E1
2.408192001E0,7.669000149E0,-6.586999893E0,4.927000046E0,1.124621982E1
2.413173003E0,8.102000237E0,-6.344999790E0,4.362999916E0,1.117753096E1
2.418154174E0,8.522000313E0,-6.328999996E0,3.891999960E0,1.130612197E1
2.423135176E0,8.715999603E0,-6.421000004E0,3.542000055E0,1.139050721E1
2.428116328E0,8.557999611E0,-6.459000111E0,3.154999971E0,1.117640660E1
2.433097330E0,8.123999596E0,-6.436999798E0,2.706000090E0,1.071245874E1
2.438078482E0,7.534999847E0,-6.320000172E0,2.286000013E0,1.009675299E1
2.443059484E0,6.936999798E0,-6.001999855E0,2.010999918E0,9.390957839E0
2.448040631E0,6.572000027E0,-5.653999805E0,1.879999995E0,8.870924311E0
2.453021861E0,6.522999763E0,-5.506999969E0,1.799000025E0,8.724275080E0
2.458002858E0,6.903999805E0,-5.658999920E0,1.649999976E0,9.078105162E0
2.462984010E0,7.618999958E0,-6.018000126E0,1.373000026E0,9.805641996E0
2.467965012E0,8.451000214E0,-6.390999794E0,9.499999881E-1,1.063798773E1
2.472946169E0,9.291999817E0,-6.643000126E0,4.950000048E-1,1.143309828E1
2.477927171E0,1.018799973E1,-6.754000187E0,5.099999905E-2,1.222352068E1
2.482908323E0,1.116899967E1,-6.829999924E0,-2.989999950E-1,1.309522255E1
2.487889325E0,1.229500008E1,-6.918000221E0,-4.650000036E-1,1.411531009E1
2.492870477E0,1.202200031E1,-9.769999981E-1,3.970000148E-1,1.206816596E1
2.497851464E0,1.321899986E1,-1.087000012E0,4.269999862E-1,1.327048814E1
2.502832616E0,1.423799992E1,-1.223999977E0,4.779999852E-1,1.429850697E1
2.507813618E0,1.499400043E1,-1.314000010E0,6.359999776E-1,1.506489764E1
2.512794765E0,1.547700024E1,-1.317000031E0,9.160000086E-1,1.555991907E1
2.517775767E0,1.578299999E1,-1.258000016E0,1.220999956E0,1.588006592E1
2.522756995E0,1.596000004E1,-1.182999969E0,1.472000003E0,1.607133704E1
2.527738151E0,1.602700043E1,-1.179999948E0,1.580000043E0,1.614786496E1
2.532719074E0,1.599600029E1,-1.294999957E0,1.572000027E0,1.612514292E1
2.537700294E0,1.580599976E1,-1.450999975E0,1.539000034E0,1.594689783E1
2.542681296E0,1.541899967E1,-1.498000026E0,1.513000011E0,1.556530514E1
2.547662448E0,1.498700047E1,-1.419000030E0,1.542000055E0,1.513279578E1
2.552643430E0,1.464999962E1,-1.282999992E0,1.654000044E0,1.479879367E1
2.557624582E0,1.440600014E1,-1.143000007E0,1.763000011E0,1.455841537E1
2.562605580E0,1.415999985E1,-9.940000176E-1,1.891999960E0,1.432038043E1
2.567586732E0,1.373900032E1,-8.740000129E-1,1.981999993E0,1.390871417E1
2.572567734E0,1.314700031E1,-8.169999719E-1,2.072999954E0,1.333448293E1
2.577548876E0,1.240900040E1,-7.760000229E-1,2.069000006E0,1.260421469E1
2.582530106E0,1.157499981E1,-7.149999738E-1,2.056999922E0,1.177807685E1
2.587511108E0,1.067800045E1,-6.230000257E-1,2.115999937E0,1.090345259E1
2.592492250E0,9.699999809E0,-4.909999967E-1,2.229000092E0,9.964914385E0
2.597473252E0,8.826000214E0,-3.210000098E-1,2.384000063E0,9.147938406E0
2.602454404E0,8.081999779E0,-2.150000036E-1,2.533999920E0,8.472667881E0
2.607435392E0,7.399000168E0,-1.280000061E-1,2.651999950E0,7.860959943E0
2.612416544E0,6.755000114E0,-5.799999833E-2,2.684999943E0,7.269292623E0
2.617397536E0,6.173999786E0,0.000000000E0,2.762000084E0,6.763646785E0
2.622378688E0,5.734000206E0,4.300000146E-2,2.907000065E0,6.428939006E0
2.627359919E0,5.362999916E0,5.700000003E-2,3.046999931E0,6.168405441E0
2.632340806E0,4.997000217E0,3.299999982E-2,3.207999945E0,5.938212174E0
2.637321806E0,4.506000042E0,-2.099999972E-2,3.328000069E0,5.601790949E0
2.642303035E0,3.898999929E0,-5.400000140E-2,3.420000076E0,5.186667232E0
2.647284174E0,3.191999912E0,-8.799999952E-2,3.525000095E0,4.756283540E0
2.652265176E0,2.934999943E0,4.120000005E-1,1.904000044E0,3.522667289E0
2.657246328E0,2.339999914E0,3.849999905E-1,1.654999971E0,2.891859176E0
2.662227315E0,1.898000002E0,3.240000010E-1,1.322999954E0,2.336173985E0
2.667208467E0,1.539000034E0,1.679999977E-1,1.026999950E0,1.857814308E0
2.672189469E0,1.087000012E0,4.600000009E-2,7.189999819E-1,1.304088188E0
2.677170631E0,5.659999847E-1,-1.999999955E-2,3.490000069E-1,6.652495679E-1
2.682151862E0,5.600000173E-2,-6.199999899E-2,1.999999955E-2,8.590692667E-2
2.687132864E0,-4.510000050E-1,-1.420000046E-1,-2.860000134E-1,5.525948004E-1
2.692114021E0,-9.309999943E-1,-2.649999857E-1,-5.000000000E-1,1.089488863E0
2.697095023E0,-1.496000051E0,-3.959999979E-1,-7.149999738E-1,1.704716139E0
2.702076175E0,-2.138000011E0,-5.450000167E-1,-1.003000021E0,2.423649750E0
2.707057172E0,-2.747999907E0,-6.819999814E-1,-1.317000031E0,3.122677784E0
2.712038323E0,-3.285000086E0,-1.019000053E0,-1.575000048E0,3.782884062E0
2.717019554E0,-3.792000055E0,-1.348000050E0,-1.937000036E0,4.466356199E0
2.722000479E0,-4.238999844E0,-1.766000032E0,-2.127000093E0,5.060830484E0
2.726981479E0,-4.352000237E0,-2.658999920E0,-2.500000000E0,5.679805158E0
2.731962626E0,-3.730000019E0,-4.322000027E0,-3.003000021E0,6.450627373E0
2.736943857E0,-4.448999882E0,-4.199999809E0,-2.433000088E0,6.584306172E0
2.741924859E0,-5.342000008E0,-3.700999975E0,-2.137000084E0,6.841135451E0
2.746906006E0,-6.177000046E0,-3.023000002E0,-2.441999912E0,7.297754596E0
2.751887008E0,-6.828000069E0,-2.377000093E0,-3.063999891E0,7.852376055E0
2.756868174E0,-7.201000214E0,-2.025000095E0,-3.552999973E0,8.281234103E0
2.761849176E0,-7.426000118E0,-2.055000067E0,-3.677999973E0,8.537926378E0
2.766830328E0,-7.369999886E0,-2.846999884E0,-3.701999903E0,8.725085096E0
2.771811568E0,-7.401999950E0,-3.555000067E0,-3.355999947E0,8.870758952E0
2.776792570E0,-7.328000069E0,-4.215000153E0,-2.536000013E0,8.825933795E0
2.781773741E0,-6.324999809E0,-6.370999813E0,-1.758000016E0,9.147995696E0
2.786754743E0,-6.962999821E0,-6.686999798E0,-9.419999719E-1,9.699829728E0
2.791735895E0,-8.444999695E0,-7.013999939E0,3.939999938E-1,1.098496477E1
2.796716897E0,-7.309000015E0,-8.001999855E0,2.226000071E0,1.106384017E1
2.801698049E0,-5.846000195E0,-8.682999611E0,3.637000084E0,1.108142455E1
2.806679046E0,-4.216000080E0,-9.104999542E0,4.644000053E0,1.105632895E1
2.811660198E0,-2.579999924E0,-9.310000420E0,5.307000160E0,1.102255679E1
2.816641205E0,-9.760000110E-1,-9.286999702E0,5.690999985E0,1.093564906E1
2.821622434E0,4.990000129E-1,-9.125000000E0,5.867000103E0,1.085984881E1
2.826603589E0,1.817999959E0,-8.857000351E0,5.855999947E0,1.077238666E1
2.831584565E0,2.964999914E0,-8.508999825E0,5.731999874E0,1.067942532E1
2.836565717E0,4.010000229E0,-8.074999809E0,5.518000126E0,1.057043278E1
2.841546719E0,4.887000084E0,-7.635000229E0,5.269000053E0,1.048514949E1
2.846527900E0,5.649000168E0,-7.185999870E0,4.956999779E0,1.039815579E1
2.851508902E0,6.256999969E0,-6.737999916E0,4.655000210E0,1.030629509E1
2.856490150E0,6.826000214E0,-6.265999794E0,4.347000122E0,1.023491292E1
2.861471306E0,7.290999889E0,-5.818999767E0,4.019000053E0,1.015735197E1
2.866452306E0,7.649000168E0,-5.390999794E0,3.701999903E0,1.006354240E1
2.871433472E0,7.955999851E0,-5.005000114E0,3.440000057E0,1.000907389E1
2.876414474E0,8.222999573E0,-4.606999874E0,3.155999899E0,9.939944928E0
2.881395612E0,8.428000450E0,-4.247000217E0,2.864000082E0,9.862590882E0
2.886376614E0,8.597000122E0,-3.904999971E0,2.641000032E0,9.804708922E0
2.891357765E0,8.729000092E0,-3.627000093E0,2.441999912E0,9.762885631E0
2.896338767E0,8.840999603E0,-3.354000092E0,2.256000042E0,9.721220437E0
2.901319919E0,8.928000450E0,-3.105000019E0,2.073999882E0,9.677380465E0
2.906301140E0,8.986000061E0,-2.900000095E0,1.919999957E0,9.635590147E0
2.911282142E0,9.039999962E0,-2.724999905E0,1.819000006E0,9.615403518E0
2.916263065E0,9.062999725E0,-2.532999992E0,1.738000035E0,9.569466919E0
2.921244294E0,9.090000153E0,-2.355000019E0,1.679999948E0,9.539210014E0
2.926225448E0,9.111000061E0,-2.194999933E0,1.649000049E0,9.515647533E0
2.931206455E0,2.319000006E0,7.815000057E0,1.490000010E0,8.286862310E0
2.936187607E0,2.055000067E0,7.894000053E0,1.516000032E0,8.296777580E0
2.941168609E0,1.792999983E0,7.958000183E0,1.527999997E0,8.299361412E0
2.946149746E0,1.521999955E0,7.997000217E0,1.557000041E0,8.288108679E0
2.951130976E0,1.271000028E0,8.053000450E0,1.588000059E0,8.305901607E0
2.956111983E0,1.001999974E0,8.100000381E0,1.618000031E0,8.320572951E0
2.961093135E0,7.189999819E-1,8.121999741E0,1.633000016E0,8.315679757E0
2.966074137E0,4.589999914E-1,8.145000458E0,1.646000028E0,8.322321163E0
2.971055308E0,1.909999996E-1,8.170000076E0,1.672000051E0,8.341520630E0
2.976036310E0,-7.000000030E-2,8.185000420E0,1.703999996E0,8.360786318E0
2.981017462E0,-3.420000076E-1,8.178999901E0,1.702999949E0,8.361412094E0
2.985998684E0,-6.290000081E-1,8.180000305E0,1.712000012E0,8.380870483E0
2.990979686E0,-8.840000033E-1,8.182999611E0,1.731999993E0,8.410871692E0
2.995960838E0,-1.159000039E0,8.161999702E0,1.743999958E0,8.426331117E0
3.000941840E0,-1.432999969E0,8.138999939E0,1.756000042E0,8.448688955E0
3.005922991E0,-1.710000038E0,8.102000237E0,1.746999979E0,8.462772412E0
3.010904002E0,-1.978000045E0,8.060000420E0,1.761999965E0,8.484146087E0
3.015885154E0,-2.239000082E0,8.005999565E0,1.758000016E0,8.497041512E0
3.020866156E0,-2.505000114E0,7.953999996E0,1.768000007E0,8.524492098E0
3.025847303E0,-2.767999887E0,7.897999763E0,1.764999986E0,8.553095848E0
3.030828534E0,-3.039000034E0,7.817999840E0,1.774999976E0,8.573637945E0
3.035809556E0,-3.308000088E0,7.760000229E0,1.769000053E0,8.619154792E0
3.040790708E0,-3.569999933E0,7.672999859E0,1.768000007E0,8.645556684E0
3.045771700E0,-3.815999985E0,7.589000225E0,1.741999984E0,8.671178942E0
3.050752852E0,-4.080999851E0,7.492000103E0,1.730000019E0,8.705028742E0
3.055733840E0,-4.341000080E0,7.403999805E0,1.703999996E0,8.750263470E0
3.060715069E0,-4.584000111E0,7.285999775E0,1.672000051E0,8.768947138E0
3.065696238E0,-4.835000038E0,7.171000004E0,1.646999955E0,8.804151025E0
3.070677238E0,-5.076000214E0,7.053999901E0,1.613999963E0,8.839099991E0
3.075658390E0,-5.314000130E0,6.923999786E0,1.574000001E0,8.868925889E0
3.080639401E0,-5.551000118E0,6.795000076E0,1.552000046E0,8.910349740E0
3.085620553E0,-5.789999962E0,6.662000179E0,1.529000044E0,8.957911982E0
3.090601775E0,-6.019000053E0,6.519000053E0,1.491999984E0,8.997321117E0
3.095582700E0,-6.232999802E0,6.361999989E0,1.480999947E0,9.028770194E0
3.100563929E0,-6.458000183E0,6.203999996E0,1.445999980E0,9.071179541E0
3.105544969E0,-6.672999859E0,6.040999889E0,1.396000028E0,9.108865070E0
3.110526121E0,-6.881000042E0,5.862999916E0,1.363999963E0,9.142397141E0
3.115507123E0,-7.087999821E0,5.692999840E0,1.314000010E0,9.185672793E0
3.120488270E0,-7.293000221E0,5.524000168E0,1.245000005E0,9.233225606E0
3.125469272E0,-7.482999802E0,5.339000225E0,1.172999978E0,9.266937918E0
3.130450423E0,-7.668000221E0,5.153999805E0,1.106999993E0,9.305234568E0
3.135431650E0,-7.848999977E0,4.960000038E0,1.014000058E0,9.340053380E0
3.140412652E0,-8.026000023E0,4.763999939E0,9.470000267E-1,9.381320847E0
3.145393804E0,-8.189000130E0,4.561999798E0,8.809999824E-1,9.415292149E0
3.150374820E0,-8.347000122E0,4.349999905E0,7.910000086E-1,9.445665208E0
3.155355972E0,-8.513999939E0,4.146999836E0,7.120000124E-1,9.496986186E0
3.160337203E0,-8.668000221E0,3.926000118E0,6.409999728E-1,9.537221070E0
3.165318186E0,-8.060000420E0,4.704999924E0,9.549999833E-1,9.381506063E0
3.170299338E0,-8.222999573E0,4.505000114E0,8.930000067E-1,9.418609081E0
3.175280340E0,-8.381999969E0,4.300000191E0,8.029999733E-1,9.454773085E0
3.180261467E0,-8.545000076E0,4.085999966E0,7.269999981E-1,9.499523726E0
3.185242469E0,-8.685000420E0,3.881000042E0,6.510000229E-1,9.534945970E0
3.190223698E0,-8.829999924E0,3.654000044E0,5.770000219E-1,9.573585744E0
3.195204647E0,-8.967000008E0,3.427000046E0,5.040000081E-1,9.612774545E0
3.200185799E0,-9.092000008E0,3.207999945E0,4.370000064E-1,9.651253638E0
3.205167035E0,-9.314999580E0,2.858000040E0,2.689999938E-1,9.747294107E0
3.210148037E0,-4.594499969E1,-6.168000031E1,-4.772399902E1,9.051489114E1
3.215129217E0,-8.728199768E1,-7.446700287E1,-5.126200104E1,1.256633375E2
3.220110219E0,-8.733999634E1,-7.458599854E1,5.140999794E0,1.149685871E2
3.225091371E0,-8.735399628E1,-7.461799622E1,-5.198300171E1,1.260983683E2
3.230072616E0,-8.731800079E1,-7.455599976E1,-3.375500107E1,1.196763571E2
3.235053618E0,-8.721900177E1,-7.437100220E1,-1.725200081E1,1.159130354E2
3.240034770E0,-6.426899719E1,-4.637200165E1,-2.518099976E1,8.315617407E1
3.245015772E0,-3.991199875E1,-2.556800079E1,-1.945299911E1,5.123582227E1
3.249996924E0,-2.016200066E1,-1.117899990E1,-7.225999832E0,2.415970577E1
3.254977931E0,-1.223600006E1,-6.434000015E0,-1.131999969E0,1.387074178E1
3.259959083E0,-1.087600040E1,-5.308000088E0,-1.508000016E0,1.219574982E1
3.264940085E0,-9.706999779E0,-4.377999783E0,-1.457000017E0,1.074781726E1
3.269921237E0,-9.369999886E0,-4.186999798E0,-1.259999990E0,1.033999348E1
3.274902468E0,-9.085000038E0,-4.026000023E0,-1.013000011E0,9.988597044E0
3.279883470E0,-8.809000015E0,-3.887000084E0,-7.170000076E-1,9.655119882E0
3.284864588E0,-8.576999664E0,-3.753000021E0,-4.149999917E-1,9.371347683E0
3.289845590E0,-8.388999939E0,-3.664999962E0,-7.100000232E-2,9.154921392E0
3.294826731E0,-8.239000320E0,-3.595999956E0,2.750000060E-1,8.993773789E0
3.299807962E0,-8.126999855E0,-3.569000006E0,6.150000095E-1,8.897421688E0
3.304788964E0,-8.074000359E0,-3.562000036E0,9.810000062E-1,8.879171530E0
