"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.193522849E0,1.243999958E0,-3.368999958E0,1.347000003E0,3.835636273E0
5.198503693E0,1.421000004E0,-3.203999996E0,1.371999979E0,3.763939549E0
5.203484378E0,1.695000052E0,-3.042000055E0,1.304000020E0,3.718495067E0
5.208465222E0,1.950000048E0,-2.868000031E0,1.110000014E0,3.641431641E0
5.213445917E0,2.197000027E0,-2.739000082E0,8.209999800E-1,3.605963330E0
5.218426775E0,2.391000032E0,-2.647000074E0,4.650000036E-1,3.597181612E0
5.223407469E0,2.723999977E0,-2.497999907E0,6.400000304E-2,3.696522069E0
5.228388308E0,3.375999928E0,-2.269000053E0,-3.819999993E-1,4.085542896E0
5.233369003E0,4.202000141E0,-2.082999945E0,-8.719999790E-1,4.770333104E0
5.238349847E0,4.954999924E0,-1.980000019E0,-1.345000029E0,5.502858293E0
5.243330522E0,5.528999805E0,-1.886000037E0,-1.730999947E0,6.092880748E0
5.248311443E0,5.893000126E0,-1.792000055E0,-1.963999987E0,6.464983421E0
5.253292061E0,6.001999855E0,-1.690999985E0,-2.046999931E0,6.563055076E0
5.258272905E0,5.765999794E0,-1.601999998E0,-2.000999928E0,6.310083861E0
5.263253599E0,5.124000072E0,-1.491999984E0,-1.805999994E0,5.634099455E0
5.268234457E0,4.245999813E0,-1.284000039E0,-1.460000038E0,4.669986148E0
5.273215151E0,3.362999916E0,-1.057000041E0,-1.095000029E0,3.691346988E0
5.278196073E0,2.586999893E0,-8.840000033E-1,-7.440000176E-1,2.833294986E0
5.283176690E0,1.909000039E0,-8.080000281E-1,-4.090000093E-1,2.112918882E0
5.288157611E0,1.440000057E0,-8.230000138E-1,-1.309999973E-1,1.663757851E0
5.293138457E0,1.246999979E0,-8.669999838E-1,1.899999939E-2,1.518900563E0
5.298119060E0,1.279999971E0,-9.890000224E-1,1.289999932E-1,1.622702058E0
5.303099981E0,1.345000029E0,-1.118000031E0,1.850000024E-1,1.758742206E0
5.308080680E0,1.396000028E0,-1.228000045E0,2.430000007E-1,1.875059782E0
5.313061524E0,1.399000049E0,-1.276999950E0,3.009999990E-1,1.917949689E0
5.318042219E0,1.493999958E0,-1.220999956E0,3.840000033E-1,1.967316134E0
5.323023039E0,1.799999952E0,-1.126999974E0,5.070000291E-1,2.183386773E0
5.328003733E0,2.331000090E0,-1.074000001E0,7.649999857E-1,2.678107989E0
5.332984577E0,2.993999958E0,-1.075999975E0,1.090000033E0,3.363021226E0
5.337965290E0,3.724999905E0,-1.100000024E0,1.460999966E0,4.149716284E0
5.342946135E0,4.416999817E0,-1.067000031E0,1.840000033E0,4.902445979E0
5.347926848E0,4.972000122E0,-9.670000076E-1,2.131000042E0,5.495182928E0
5.352907769E0,5.261000156E0,-8.209999800E-1,2.302999973E0,5.801376775E0
5.357888386E0,5.176000118E0,-6.489999890E-1,2.374000072E0,5.731322234E0
5.362869231E0,4.775000095E0,-4.550000131E-1,2.242000103E0,5.294734685E0
5.367849925E0,4.257999897E0,-2.720000148E-1,1.937999964E0,4.686191523E0
5.372830846E0,3.690000057E0,-1.659999937E-1,1.514000058E0,3.991973521E0
5.377811709E0,3.118000031E0,-1.529999971E-1,1.008999944E0,3.280764252E0
5.382792402E0,2.585999966E0,-1.930000037E-1,4.979999959E-1,2.640577365E0
5.387773251E0,2.144999981E0,-2.540000081E-1,1.010000035E-1,2.162346393E0
5.392753945E0,1.924999952E0,-3.529999852E-1,-2.240000069E-1,1.969875582E0
5.397734789E0,1.879999995E0,-4.939999878E-1,-4.269999862E-1,1.990167068E0
5.402715492E0,1.917000055E0,-6.610000134E-1,-5.049999952E-1,2.089697400E0
5.407696337E0,1.916000009E0,-7.699999809E-1,-4.449999928E-1,2.112340171E0
5.412677031E0,1.822999954E0,-7.950000167E-1,-2.809999883E-1,2.008560393E0
5.417657875E0,1.703999996E0,-7.590000033E-1,1.600000076E-2,1.865463211E0
5.422638569E0,1.661999941E0,-6.700000167E-1,3.930000067E-1,1.834555213E0
5.427619404E0,1.876999974E0,-4.830000103E-1,9.769999981E-1,2.170471587E0
5.432600327E0,2.361999989E0,-3.580000103E-1,1.542000055E0,2.843408540E0
5.437581021E0,3.038000107E0,-2.649999857E-1,2.033999920E0,3.665627547E0
5.442561870E0,3.691999912E0,-2.199999988E-1,2.359999895E0,4.387352602E0
5.447542565E0,4.250000000E0,-1.650000066E-1,2.428999901E0,4.897934822E0
5.452523409E0,4.710000038E0,-5.499999970E-2,2.270999908E0,5.229203184E0
5.457504122E0,5.086999893E0,5.099999905E-2,1.932000041E0,5.441763783E0
5.462484966E0,5.281000137E0,9.600000083E-2,1.419999957E0,5.469422120E0
5.467465646E0,5.218999863E0,6.199999899E-2,9.620000124E-1,5.307282505E0
5.472446491E0,4.855000019E0,1.600000076E-2,5.920000076E-1,4.890986117E0
5.477427185E0,4.421999931E0,8.000000380E-3,2.820000052E-1,4.430989889E0
5.482408014E0,3.984999895E0,4.999999888E-3,1.209999993E-1,3.986839621E0
5.487388708E0,3.591000080E0,-3.299999982E-2,1.180000007E-1,3.593089837E0
5.492369630E0,3.239000082E0,-3.099999949E-2,2.569999993E-1,3.249327858E0
5.497350464E0,2.930999994E0,-6.000000052E-3,4.269999862E-1,2.961946312E0
5.502331156E0,2.688999891E0,3.799999878E-2,6.159999967E-1,2.758916528E0
5.507312010E0,2.476999998E0,-1.600000076E-2,8.460000157E-1,2.617537205E0
5.512292705E0,2.168999910E0,-1.010000035E-1,9.570000172E-1,2.372890778E0
5.517273549E0,1.802000046E0,-7.999999821E-2,8.259999752E-1,1.983905271E0
5.522254243E0,1.603999972E0,8.600000292E-2,6.970000267E-1,1.751005696E0
5.527235164E0,1.514999986E0,1.759999990E-1,7.059999704E-1,1.680665617E0
5.532216012E0,5.583000183E0,-5.419999957E-1,9.440000057E-1,5.688127201E0
5.537196628E0,6.271300125E1,-8.689999580E0,5.085000038E0,6.351609122E1
5.542177549E0,3.700000048E-1,3.964999914E0,3.493000031E0,5.297091045E0
5.547158243E0,-1.404899979E1,8.862999916E0,1.774999976E0,1.670562143E1
5.552139082E0,-8.517000198E0,6.362999916E0,8.909999728E-1,1.066868976E1
5.557119777E0,6.211999893E0,1.123000026E0,1.299000025E0,6.444957160E0
5.562100621E0,7.541999817E0,-8.199999928E-1,2.540000081E-1,7.590696755E0
5.567081311E0,-2.015000105E0,-4.899999872E-2,-4.600000083E-1,2.067420236E0
5.572062232E0,9.999999776E-3,-6.959999800E-1,2.680000067E-1,7.458820119E-1
5.577043080E0,1.588000059E0,-8.069999814E-1,7.049999833E-1,1.915729139E0
5.582023773E0,-1.840000004E-1,-1.369999945E-1,-5.099999905E-2,2.350021245E-1
5.587004617E0,3.300000131E-1,2.829999924E-1,-9.520000219E-1,1.046562490E0
5.591985311E0,1.618999958E0,5.939999819E-1,-1.003000021E0,1.994995209E0
5.596966154E0,1.205999970E0,1.067000031E0,-8.669999838E-1,1.828828578E0
5.601946849E0,2.560000122E-1,1.417999983E0,-9.610000253E-1,1.731987588E0
5.606927693E0,2.669999897E-1,1.210999966E0,-9.629999995E-1,1.570088822E0
5.611908387E0,1.036000013E0,7.039999962E-1,-8.019999862E-1,1.487318392E0
5.616889308E0,1.478000045E0,2.730000019E-1,-6.019999981E-1,1.619079100E0
5.621869926E0,1.746999979E0,1.700000092E-2,-3.269999921E-1,1.777421425E0
5.626850785E0,1.891999960E0,-6.800000370E-2,-1.600000076E-2,1.893289161E0
5.631831708E0,2.654999971E0,-1.570000052E-1,4.930000007E-1,2.704944149E0
5.636812402E0,3.252000093E0,-9.899999946E-2,1.238999963E0,3.481440293E0
5.641793231E0,3.479000092E0,8.900000155E-2,2.049000025E0,4.038534851E0
5.646773926E0,3.467999935E0,2.980000079E-1,2.605999947E0,4.348225302E0
5.651754770E0,3.404000044E0,3.420000076E-1,2.851999998E0,4.453996441E0
5.656735469E0,3.424999952E0,1.969999969E-1,2.980999947E0,4.544864613E0
5.661716390E0,3.339999914E0,-1.030000001E-1,3.138000011E0,4.584021433E0
5.666697214E0,2.977999926E0,-3.720000088E-1,3.288000107E0,4.451720147E0
5.671677907E0,2.414000034E0,-4.569999874E-1,3.296000004E0,4.110944074E0
5.676658751E0,1.888000011E0,-3.939999938E-1,3.055000067E0,3.612866652E0
5.681639454E0,1.654000044E0,-2.899999917E-1,2.655999899E0,3.142316280E0
5.686620298E0,1.794000030E0,-2.619999945E-1,2.312000036E0,2.938098751E0
5.691600998E0,2.200999975E0,-2.450000048E-1,1.986999989E0,2.975331048E0
5.696581842E0,2.719000101E0,-2.520000041E-1,1.718999982E0,3.226674215E0
5.701562765E0,3.223999977E0,-2.010000050E-1,1.527999997E0,3.573424247E0
5.706543469E0,3.772000074E0,-9.899999946E-2,1.406999946E0,4.027087584E0
5.711524313E0,4.309000015E0,4.100000113E-2,1.325999975E0,4.508596019E0
5.716505008E0,4.830999851E0,1.490000039E-1,1.299000025E0,5.004813846E0
5.721485846E0,5.283999920E0,2.119999975E-1,1.248000026E0,5.433516653E0
5.726466769E0,5.681000233E0,1.969999969E-1,1.139000058E0,5.797404055E0
5.731447463E0,6.152999878E0,1.480000019E-1,1.031000018E0,6.240534635E0
5.736428298E0,6.613999844E0,5.400000140E-2,1.006999969E0,6.690437868E0
5.741408993E0,6.989999771E0,-7.299999893E-2,1.026000023E0,7.065274365E0
5.746389851E0,7.282999992E0,-1.209999993E-1,1.093000054E0,7.365553544E0
5.751370545E0,7.448999882E0,-1.000000015E-1,1.197000027E0,7.545224205E0
5.756351389E0,7.474999905E0,-1.080000028E-1,1.421000004E0,7.609633932E0
5.761332308E0,7.280000210E0,-1.879999936E-1,1.728999972E0,7.484863924E0
5.766313002E0,6.787000179E0,-3.479999900E-1,2.065999985E0,7.103015653E0
5.771293846E0,5.941999912E0,-5.310000181E-1,2.338999987E0,6.407826848E0
5.776274545E0,4.953999996E0,-6.529999971E-1,2.421999931E0,5.552891916E0
5.781255389E0,4.151999950E0,-6.869999766E-1,2.303999901E0,4.797862868E0
5.786236304E0,3.742000103E0,-7.110000253E-1,2.053999901E0,4.327470554E0
5.791216998E0,3.736999989E0,-7.480000257E-1,1.810999990E0,4.219525319E0
5.796197842E0,3.992000103E0,-8.230000138E-1,1.699000001E0,4.415879850E0
5.801178536E0,4.352000237E0,-9.100000262E-1,1.679999948E0,4.752936559E0
5.806159381E0,4.768000126E0,-9.380000234E-1,1.725999951E0,5.156815401E0
5.811140075E0,5.147999763E0,-9.319999814E-1,1.802999973E0,5.533654709E0
5.816120996E0,5.436999798E0,-9.390000105E-1,1.881000042E0,5.829309477E0
5.821101844E0,5.647999763E0,-9.789999723E-1,1.929000020E0,6.048089231E0
5.826082522E0,5.802000046E0,-1.018000007E0,1.967000008E0,6.210363723E0
5.831063367E0,5.932000160E0,-1.100999951E0,1.993000031E0,6.353965369E0
5.836044061E0,5.975999832E0,-1.218999982E0,1.981999993E0,6.413022604E0
5.841024967E0,5.973999977E0,-1.348000050E0,1.927000046E0,6.420210981E0
5.846005815E0,5.958000183E0,-1.475999951E0,1.889999986E0,6.422494997E0
5.850986522E0,5.914999962E0,-1.583999991E0,1.837000012E0,6.393031328E0
5.855967367E0,5.860000134E0,-1.685999990E0,1.738000035E0,6.340571082E0
5.860948290E0,5.723999977E0,-1.784000039E0,1.562999964E0,6.195950352E0
5.865928892E0,5.520999908E0,-1.914999962E0,1.338000059E0,5.994906922E0
5.870909813E0,5.250000000E0,-2.013999939E0,1.097000003E0,5.729057930E0
5.875890508E0,4.999000072E0,-2.115000010E0,9.620000124E-1,5.512592021E0
5.880871357E0,4.714000225E0,-2.230999947E0,9.200000167E-1,5.295805785E0
5.885852051E0,4.419000149E0,-2.375999928E0,9.879999757E-1,5.113617303E0
5.890832972E0,4.142000198E0,-2.551000118E0,1.103999972E0,4.988244499E0
5.895813825E0,3.937999964E0,-2.757999897E0,1.238000035E0,4.964579663E0
5.900794518E0,3.782000065E0,-3.003000021E0,1.345999956E0,5.013307242E0
5.905775357E0,3.644000053E0,-3.220999956E0,1.452000022E0,5.075616334E0
5.910756280E0,3.532000065E0,-3.319999933E0,1.567999959E0,5.094707831E0
5.915736897E0,3.417999983E0,-3.361000061E0,1.669000030E0,5.075884789E0
5.920717804E0,3.282999992E0,-3.361999989E0,1.743999958E0,5.012251862E0
5.925698499E0,3.144000053E0,-3.368000031E0,1.764999986E0,4.933901650E0
5.930679343E0,3.055999994E0,-3.375999928E0,1.728999972E0,4.870929314E0
5.935660051E0,2.948999882E0,-3.456000090E0,1.682999969E0,4.844896884E0
5.940640972E0,2.765000105E0,-3.565000057E0,1.598000050E0,4.786236010E0
5.945621820E0,2.463999987E0,-3.654000044E0,1.467000008E0,4.644900567E0
5.950602513E0,2.194000006E0,-3.726999998E0,1.332999945E0,4.525599835E0
5.955583357E0,1.973999977E0,-3.802000046E0,1.245000005E0,4.461155150E0
5.960564294E0,1.850000024E0,-3.900000095E0,1.218000054E0,4.485089181E0
5.965544988E0,1.840000033E0,-4.056000233E0,1.230999947E0,4.620833137E0
5.970525832E0,2.012000084E0,-4.256000042E0,1.284999967E0,4.879846884E0
5.975506537E0,2.289000034E0,-4.459000111E0,1.381000042E0,5.198977232E0
5.980487381E0,2.532000065E0,-4.643000126E0,1.460000038E0,5.486353489E0
5.985468294E0,2.661999941E0,-4.808000088E0,1.501000047E0,5.697026388E0
5.990448988E0,2.602999926E0,-4.902999878E0,1.457999945E0,5.739405915E0
5.995429833E0,2.408999920E0,-4.918000221E0,1.243999958E0,5.615829652E0
6.000410771E0,2.137000084E0,-4.872000217E0,1.044999957E0,5.421732231E0
6.005391465E0,1.827000022E0,-4.883999825E0,8.569999933E-1,5.284489791E0
6.010372309E0,1.483999968E0,-4.915999889E0,6.669999957E-1,5.178242927E0
6.015353003E0,1.133000016E0,-4.997000217E0,5.320000052E-1,5.151380807E0
6.020333848E0,6.819999814E-1,-5.125000000E0,3.899999857E-1,5.184867304E0
6.025314542E0,2.689999938E-1,-5.199999809E0,2.779999971E-1,5.214368899E0
6.030295463E0,-7.800000161E-2,-5.274000168E0,2.179999948E-1,5.279080012E0
6.035276311E0,-3.170000017E-1,-5.324999809E0,2.049999982E-1,5.338364634E0
6.040257012E0,-4.580000043E-1,-5.350999832E0,2.220000029E-1,5.375150901E0
6.045237934E0,-5.139999986E-1,-5.324999809E0,2.660000026E-1,5.356358368E0
6.050218782E0,-5.419999957E-1,-5.204999924E0,3.580000103E-1,5.245374363E0
6.055199474E0,-5.249999762E-1,-5.045000076E0,4.210000038E-1,5.089684838E0
6.060180395E0,-3.619999886E-1,-4.889999866E0,4.589999914E-1,4.924817121E0
6.065161023E0,-2.199999988E-2,-4.776000023E0,5.149999857E-1,4.803736588E0
6.070141944E0,3.750000000E-1,-4.743000031E0,6.140000224E-1,4.797256541E0
6.075122790E0,7.110000253E-1,-4.836999893E0,6.560000181E-1,4.932790795E0
6.080103508E0,9.330000281E-1,-4.954999924E0,6.169999838E-1,5.079685254E0
6.085084429E0,1.075000048E0,-5.018000126E0,5.910000205E-1,5.165775004E0
6.090065277E0,1.097000003E0,-5.084000111E0,5.600000024E-1,5.231067399E0
6.095045979E0,9.869999886E-1,-5.151999950E0,5.199999809E-1,5.271401374E0
6.100026900E0,7.129999995E-1,-5.184999943E0,4.909999967E-1,5.256774144E0
6.105007743E0,4.070000052E-1,-5.140999794E0,5.059999824E-1,5.181849464E0
6.109988435E0,1.480000019E-1,-5.012000084E0,6.190000176E-1,5.052248001E0
6.114969279E0,2.500000037E-2,-4.897999763E0,7.749999762E-1,4.958997040E0
6.119950189E0,1.270000041E-1,-4.868999958E0,9.599999785E-1,4.964361948E0
6.124930883E0,2.680000067E-1,-4.875999928E0,1.134999990E0,5.013524137E0
6.129911727E0,3.689999878E-1,-4.864999771E0,1.317000031E0,5.053599989E0
6.134892664E0,5.080000162E-1,-4.813000202E0,1.473999977E0,5.059220384E0
6.139873358E0,6.769999862E-1,-4.732999802E0,1.542000055E0,5.023681944E0
6.144854203E0,8.909999728E-1,-4.682000160E0,1.475999951E0,4.989346882E0
6.149834897E0,1.149999976E0,-4.675000191E0,1.343000054E0,4.998177255E0
6.154815818E0,1.434999943E0,-4.754000187E0,1.205999970E0,5.110203376E0
6.159796690E0,1.674999952E0,-4.854000092E0,1.031000018E0,5.237356467E0
6.164777382E0,1.889000058E0,-4.922999859E0,9.259999990E-1,5.353664617E0
6.169758304E0,2.049000025E0,-4.925000191E0,8.830000162E-1,5.406821341E0
6.174739152E0,2.128999949E0,-4.915999889E0,7.839999795E-1,5.414272958E0
6.179719844E0,2.135999918E0,-4.959000111E0,7.649999857E-1,5.453384520E0
6.184700765E0,2.069000006E0,-5.019000053E0,8.410000205E-1,5.493487380E0
6.189681613E0,2.079999924E0,-5.123000145E0,1.095000029E0,5.636537521E0
6.194662306E0,2.130000114E0,-5.261000156E0,1.388000011E0,5.843078569E0
6.199643150E0,2.078000069E0,-5.355999947E0,1.595000029E0,5.962285200E0
6.204624073E0,1.917999983E0,-5.373000145E0,1.769000053E0,5.973040740E0
6.209604767E0,1.597000003E0,-5.302999973E0,1.924999952E0,5.863262108E0
6.214585592E0,1.205000043E0,-5.225999832E0,2.121000051E0,5.767299244E0
6.219566515E0,7.639999986E-1,-5.157000065E0,2.296000004E0,5.696486784E0
6.224547210E0,2.150000036E-1,-5.041999817E0,2.434999943E0,5.603321504E0
6.229528054E0,-4.399999976E-1,-4.846000195E0,2.523999929E0,5.481595892E0
6.234508972E0,-1.103000045E0,-4.586999893E0,2.559000015E0,5.367090291E0
6.239489666E0,-1.738000035E0,-4.320000172E0,2.538000107E0,5.303252789E0
6.244470521E0,-2.443000078E0,-4.059000015E0,2.405999899E0,5.313432602E0
6.249451444E0,-3.190999985E0,-3.796000004E0,2.187000036E0,5.419876944E0
6.254432138E0,-3.967000008E0,-3.483000040E0,1.815999985E0,5.582672683E0
6.259412982E0,-4.571000099E0,-3.230000019E0,1.480999947E0,5.789672087E0
6.264393676E0,-4.991000175E0,-3.042999983E0,1.319000006E0,5.992469663E0
6.269374597E0,-5.196000099E0,-2.971999884E0,1.368999958E0,6.140469137E0
6.274355426E0,-5.242000103E0,-2.989000082E0,1.455000043E0,6.207230598E0
6.279336118E0,-5.204999924E0,-3.000999928E0,1.437000036E0,6.177620406E0
6.284317030E0,-5.068999767E0,-2.999000072E0,1.350999951E0,6.042678292E0
6.289297878E0,-4.848000050E0,-2.996000051E0,1.110999942E0,5.806327726E0
6.294278571E0,-4.611000061E0,-3.003999949E0,7.310000062E-1,5.551549177E0
6.299259487E0,-4.420000076E0,-3.030999899E0,2.579999864E-1,5.365624386E0
6.304240335E0,-4.267000198E0,-3.092999935E0,-2.630000114E-1,5.276656924E0
6.309221027E0,-4.065999985E0,-3.171999931E0,-7.870000005E-1,5.216637657E0
6.314201938E0,-3.822999954E0,-3.253999949E0,-1.139999986E0,5.148149598E0
6.319182786E0,-3.625000000E0,-3.240000010E0,-1.337000012E0,5.042399637E0
6.324163484E0,-3.509999990E0,-3.141999960E0,-1.439000010E0,4.925747122E0
6.329144405E0,-3.487999916E0,-2.970999956E0,-1.472000003E0,4.812459679E0
6.334125253E0,-3.575000048E0,-2.759000063E0,-1.361999989E0,4.716752130E0
6.339105950E0,-3.769000053E0,-2.490000010E0,-1.151999950E0,4.661819960E0
6.344086871E0,-3.947999954E0,-2.209000111E0,-8.500000238E-1,4.603138621E0
6.349067720E0,-4.085999966E0,-1.975999951E0,-5.360000134E-1,4.570259023E0
6.354048621E0,-4.118000031E0,-1.786999941E0,-2.080000043E-1,4.493835449E0
6.359029315E0,-4.105999947E0,-1.625000000E0,8.299999684E-2,4.416644604E0
6.364010154E0,-3.979000092E0,-1.465000033E0,3.170000017E-1,4.251959058E0
6.368990848E0,-3.782999992E0,-1.324000001E0,4.510000050E-1,4.033294677E0
6.373971770E0,-3.503999949E0,-1.236999989E0,5.609999895E-1,3.758045449E0
6.378952618E0,-3.197000027E0,-1.185999990E0,7.110000253E-1,3.483235017E0
6.383933539E0,-2.881000042E0,-1.154000044E0,8.470000029E-1,3.217030673E0
6.388914233E0,-2.588999987E0,-1.126000047E0,9.700000286E-1,2.985246571E0
6.393895072E0,-2.265000105E0,-1.105999947E0,1.133999944E0,2.763949571E0
6.398875995E0,-1.896000028E0,-1.108999968E0,1.335999966E0,2.570912861E0
6.403856675E0,-1.498999953E0,-1.111999989E0,1.493999958E0,2.390728071E0
6.408837519E0,-1.095000029E0,-1.113999963E0,1.654000044E0,2.275024643E0
6.413818213E0,-7.020000219E-1,-1.100999951E0,1.802999973E0,2.226165723E0
6.418799149E0,-3.650000095E-1,-1.064000010E0,1.855999947E0,2.170266535E0
6.423779997E0,-1.180000007E-1,-9.919999838E-1,1.866000056E0,2.116587862E0
6.428760918E0,5.999999866E-2,-8.870000243E-1,1.773000002E0,1.983405669E0
6.433741613E0,1.770000011E-1,-7.860000134E-1,1.623000026E0,1.811975194E0
6.438722534E0,2.809999883E-1,-7.160000205E-1,1.417000055E0,1.612298415E0
6.443703372E0,3.919999897E-1,-6.949999928E-1,1.210000038E0,1.449409906E0
6.448684064E0,4.920000136E-1,-6.420000196E-1,1.067000031E0,1.338923861E0
6.453664985E0,6.340000033E-1,-5.379999876E-1,1.039999962E0,1.331540428E0
6.458645844E0,7.379999757E-1,-4.250000119E-1,1.032999992E0,1.338789736E0
6.463626765E0,7.590000033E-1,-3.059999943E-1,9.869999886E-1,1.282141170E0
6.468607459E0,7.950000167E-1,-2.770000100E-1,1.046000004E0,1.342709961E0
6.473588293E0,7.659999728E-1,-2.579999864E-1,1.190999985E0,1.439375182E0
6.478568988E0,6.439999938E-1,-2.020000070E-1,1.330999970E0,1.492347452E0
6.483549914E0,4.639999866E-1,-1.280000061E-1,1.521000028E0,1.595343560E0
6.488530762E0,2.720000148E-1,-3.900000080E-2,1.715999961E0,1.737861005E0
6.493511683E0,1.040000021E-1,3.299999982E-2,1.883000016E0,1.886158546E0
6.498492362E0,3.400000185E-2,7.999999821E-2,1.945000052E0,1.946941500E0
6.503473283E0,-1.899999939E-2,9.099999815E-2,1.929999948E0,1.932237511E0
6.508454131E0,-3.700000048E-2,5.200000107E-2,1.851999998E0,1.853099294E0
6.513434829E0,-8.100000024E-2,2.300000004E-2,1.763000011E0,1.765009643E0
6.518415673E0,-1.379999965E-1,2.000000095E-3,1.626000047E0,1.631846853E0
6.523396596E0,-1.739999950E-1,4.300000146E-2,1.425999999E0,1.437219884E0
6.528377290E0,-1.640000045E-1,9.499999881E-2,1.213000059E0,1.227717453E0
6.533358211E0,-1.260000020E-1,1.459999979E-1,9.530000091E-1,9.723173439E-1
6.538339074E0,2.000000095E-3,2.039999962E-1,6.560000181E-1,6.869905547E-1
6.543319995E0,1.640000045E-1,2.739999890E-1,3.440000117E-1,4.693697940E-1
6.548300689E0,3.089999855E-1,3.700000048E-1,-1.000000047E-3,4.820601566E-1
6.553281529E0,4.760000110E-1,4.539999962E-1,-3.210000098E-1,7.319378479E-1
6.558262452E0,6.240000129E-1,4.909999967E-1,-5.550000072E-1,9.687528171E-1
6.563243162E0,6.840000153E-1,5.239999890E-1,-7.110000253E-1,1.117118188E0
6.568224083E0,6.790000200E-1,5.820000172E-1,-8.109999895E-1,1.207263861E0
6.573204931E0,5.740000010E-1,6.629999876E-1,-8.539999723E-1,1.224075544E0
6.578185842E0,4.379999936E-1,6.869999766E-1,-8.439999819E-1,1.173093744E0
6.583166536E0,3.829999864E-1,6.470000148E-1,-7.220000029E-1,1.042392447E0
6.588147380E0,3.429999948E-1,5.609999895E-1,-5.210000277E-1,8.389344512E-1
6.593128294E0,3.140000105E-1,4.939999878E-1,-2.960000038E-1,6.559329210E-1
6.598108989E0,2.520000041E-1,5.059999824E-1,-5.099999905E-2,5.675746507E-1
6.603089905E0,2.479999959E-1,5.049999952E-1,1.570000052E-1,5.841044383E-1
6.608070753E0,2.849999964E-1,4.339999855E-1,3.089999855E-1,6.042035885E-1
6.613051445E0,2.689999938E-1,3.580000103E-1,4.140000045E-1,6.098532674E-1
6.618032366E0,2.049999982E-1,3.740000129E-1,4.760000110E-1,6.391220692E-1
6.623013215E0,1.270000041E-1,4.420000017E-1,4.950000048E-1,6.756611630E-1
6.627994136E0,1.099999994E-1,5.000000000E-1,5.170000196E-1,7.275912452E-1
6.632974830E0,1.180000007E-1,5.479999781E-1,5.360000134E-1,7.755797770E-1
6.637955674E0,1.420000046E-1,5.630000234E-1,4.920000136E-1,7.610499596E-1
6.642936597E0,1.630000025E-1,5.920000076E-1,3.880000114E-1,7.263449723E-1
6.647917292E0,1.500000060E-1,6.269999743E-1,2.220000029E-1,6.818452689E-1
6.652898213E0,1.379999965E-1,6.449999809E-1,5.099999905E-2,6.615663038E-1
6.657879066E0,1.920000017E-1,6.340000033E-1,-8.600000292E-2,6.679940160E-1
6.662859987E0,3.030000031E-1,5.870000124E-1,-1.480000019E-1,6.769652997E-1
6.667840681E0,4.120000005E-1,5.299999714E-1,-1.990000010E-1,7.001749570E-1
6.672821573E0,4.920000136E-1,4.850000143E-1,-2.770000100E-1,7.443238763E-1
6.677802422E0,5.410000086E-1,4.499999881E-1,-2.890000045E-1,7.607246553E-1
6.682783362E0,5.709999800E-1,4.320000112E-1,-2.599999905E-1,7.617512598E-1
6.687764056E0,5.469999909E-1,4.009999931E-1,-1.620000005E-1,6.973191412E-1
6.692744977E0,5.009999871E-1,3.810000122E-1,-5.900000036E-2,6.321732329E-1
6.697725825E0,4.379999936E-1,3.799999952E-1,1.999999955E-2,5.802102987E-1
6.702706746E0,3.589999974E-1,3.680000007E-1,1.040000021E-1,5.245197795E-1
6.707687441E0,3.199999928E-1,3.610000014E-1,1.299999952E-1,4.996208515E-1
6.712668294E0,2.919999957E-1,3.089999855E-1,1.080000028E-1,4.386444906E-1
6.717649217E0,2.540000081E-1,2.649999857E-1,1.899999939E-2,3.675622349E-1
6.722629916E0,2.520000041E-1,2.259999961E-1,-9.399999678E-2,3.513061338E-1
6.727610760E0,3.039999902E-1,1.829999983E-1,-1.580000073E-1,3.884185832E-1
6.732591683E0,3.429999948E-1,1.589999944E-1,-1.689999998E-1,4.141147118E-1
6.737572388E0,3.370000124E-1,1.620000005E-1,-1.099999994E-1,3.897601934E-1
6.742553309E0,3.000000119E-1,1.840000004E-1,-9.499999881E-2,3.645284722E-1
6.747534157E0,2.249999940E-1,1.800000072E-1,-5.900000036E-2,2.941190234E-1
6.752515078E0,1.209999993E-1,1.589999944E-1,6.000000052E-3,1.998949676E-1
6.757495772E0,8.000000380E-3,1.340000033E-1,9.399999678E-2,1.638780043E-1
6.762476631E0,-5.499999970E-2,9.300000221E-2,2.029999942E-1,2.299630362E-1
6.767457554E0,-1.230000034E-1,9.600000083E-2,2.560000122E-1,2.998016131E-1
6.772438248E0,-2.109999955E-1,8.200000226E-2,2.870000005E-1,3.655324866E-1
6.777419159E0,-2.840000093E-1,4.600000009E-2,2.860000134E-1,4.056698324E-1
6.782400082E0,-3.700000048E-1,0.000000000E0,3.009999990E-1,4.769706521E-1
6.787380930E0,-4.420000017E-1,-7.900000364E-2,3.210000098E-1,5.519474688E-1
6.792361855E0,-5.040000081E-1,-1.280000061E-1,3.100000024E-1,6.053924440E-1
6.797342550E0,-6.250000000E-1,-1.570000052E-1,2.639999986E-1,6.963978754E-1
6.802323376E0,-6.909999847E-1,-1.480000019E-1,2.259999961E-1,7.419305747E-1
6.807304299E0,-7.030000091E-1,-1.689999998E-1,2.310000062E-1,7.590329476E-1
6.812284993E0,-6.800000072E-1,-1.650000066E-1,2.090000063E-1,7.302780392E-1
