"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.690537272E0,-7.663000107E0,-1.258300018E1,4.361000061E0,1.536462775E1
1.695518176E0,-7.354000092E0,-1.222200012E1,4.191999912E0,1.486712708E1
1.700499328E0,-6.942999840E0,-1.215900040E1,3.792999983E0,1.450632229E1
1.705480253E0,-6.584000111E0,-1.223400021E1,3.055999994E0,1.422529277E1
1.710461491E0,-6.589000225E0,-1.220199966E1,2.069999933E0,1.402100637E1
1.715442416E0,-7.107999802E0,-1.205500031E1,9.070000052E-1,1.402388472E1
1.720423416E0,-8.185999870E0,-1.216499996E1,-4.690000117E-1,1.467030262E1
1.725404339E0,-9.289999962E0,-1.233199978E1,-1.529000044E0,1.551515901E1
1.730385491E0,-1.006799984E1,-1.182100010E1,-2.167999983E0,1.567803840E1
1.735366498E0,-1.040799999E1,-1.076500034E1,-2.427000046E0,1.516911419E1
1.740347650E0,-1.016199970E1,-9.675999641E0,-2.963999987E0,1.434142611E1
1.745328575E0,-9.494000435E0,-8.928999901E0,-3.664999962E0,1.353865976E1
1.750309597E0,-8.633000374E0,-8.531000137E0,-4.202000141E0,1.284381034E1
1.755290751E0,-7.914999962E0,-8.251999855E0,-4.427000046E0,1.226136434E1
1.760271753E0,-7.477000237E0,-7.953999996E0,-4.291999817E0,1.173000046E1
1.765252905E0,-7.274000168E0,-7.747000217E0,-4.045000076E0,1.137053721E1
1.770233830E0,-7.269999981E0,-7.605000019E0,-3.802000046E0,1.118678369E1
1.775214818E0,-7.409999847E0,-7.572999954E0,-3.660000086E0,1.120955069E1
1.780195743E0,-7.471000195E0,-7.605999947E0,-3.822000027E0,1.132584493E1
1.785176895E0,-7.486000061E0,-7.546000004E0,-4.254000187E0,1.144896635E1
1.790157883E0,-7.504000187E0,-7.236999989E0,-4.684999943E0,1.142949746E1
1.795139034E0,-7.511000156E0,-6.848999977E0,-5.127999783E0,1.138509138E1
1.800119946E0,-7.477000237E0,-6.487999916E0,-5.605999947E0,1.137659487E1
1.805100944E0,-7.414999962E0,-6.164000034E0,-6.010000229E0,1.136209592E1
1.810082097E0,-7.257999897E0,-5.923999786E0,-6.381000042E0,1.133532079E1
1.815063094E0,-7.063000202E0,-5.794000149E0,-6.775000095E0,1.137352346E1
1.820044018E0,-6.949999809E0,-5.704999924E0,-7.184999943E0,1.150972396E1
1.825025169E0,-6.889999866E0,-5.592999935E0,-7.592999935E0,1.167935762E1
1.830006103E0,-6.749000072E0,-5.500000000E0,-7.915999889E0,1.176699011E1
1.834987101E0,-6.587999821E0,-5.407999992E0,-8.213000298E0,1.183645130E1
1.839968255E0,-6.489999771E0,-5.245999813E0,-8.444999695E0,1.187260001E1
1.844949257E0,-6.480000019E0,-4.973000050E0,-8.553000450E0,1.182687391E1
1.849930180E0,-6.484000206E0,-4.716000080E0,-8.592000008E0,1.175182452E1
1.854911332E0,-6.467000008E0,-4.546999931E0,-8.498999596E0,1.160733783E1
1.859892334E0,-6.423999786E0,-4.399000168E0,-8.255000114E0,1.134742273E1
1.864873486E0,-6.356999874E0,-4.271999836E0,-7.940999985E0,1.103272001E1
1.869854425E0,-6.295000076E0,-4.126999855E0,-7.772999763E0,1.082029016E1
1.874835423E0,3.470000029E-1,-9.229999781E-1,-4.612999916E0,4.717213816E0
1.879816582E0,3.580000103E-1,-8.569999933E-1,-4.521999836E0,4.616394211E0
1.884797584E0,4.129999876E-1,-7.490000129E-1,-4.439000130E0,4.520651741E0
1.889778507E0,5.019999743E-1,-5.450000167E-1,-4.328999996E0,4.391955141E0
1.894759664E0,5.680000186E-1,-3.470000029E-1,-4.080999851E0,4.134923555E0
1.899740589E0,5.429999828E-1,-1.379999965E-1,-3.677999973E0,3.720426963E0
1.904721818E0,4.480000138E-1,3.799999878E-2,-3.150000095E0,3.181925300E0
1.909702743E0,3.849999905E-1,1.550000012E-1,-2.611000061E0,2.643779740E0
1.914683743E0,3.560000062E-1,2.730000019E-1,-2.071000099E0,2.119034312E0
1.919664651E0,2.980000079E-1,3.919999897E-1,-1.468000054E0,1.548383724E0
1.924645803E0,1.949999928E-1,4.769999981E-1,-8.799999952E-1,1.019781343E0
1.929626805E0,6.700000167E-2,5.339999795E-1,-3.790000081E-1,6.582446236E-1
1.934607957E0,-1.010000035E-1,5.569999814E-1,8.699999750E-2,5.727294122E-1
1.939588882E0,-2.399999946E-1,5.669999719E-1,4.259999990E-1,7.487088651E-1
1.944569876E0,-3.230000138E-1,5.619999766E-1,7.189999819E-1,9.680567941E-1
1.949551030E0,-4.000000060E-1,5.889999866E-1,9.869999886E-1,1.217000397E0
1.954532032E0,-4.490000010E-1,7.049999833E-1,1.302000046E0,1.547200729E0
1.959513183E0,-4.760000110E-1,8.500000238E-1,1.735000014E0,1.989799261E0
1.964494108E0,-5.389999747E-1,1.016999960E0,2.375999928E0,2.640110897E0
1.969475106E0,-6.349999905E-1,1.271000028E0,3.035000086E0,3.351103039E0
1.974456260E0,-6.529999971E-1,1.580999970E0,3.584000111E0,3.971275198E0
1.979437262E0,-6.679999828E-1,1.944000006E0,3.996000051E0,4.493704086E0
1.984418185E0,-6.389999986E-1,2.296999931E0,4.407999992E0,5.011486168E0
1.989399294E0,-6.159999967E-1,2.683000088E0,4.787000179E0,5.522075351E0
1.994380296E0,-6.650000215E-1,3.048000097E0,5.026000023E0,5.915505545E0
1.999361224E0,-5.569999814E-1,3.042000055E0,5.219999790E0,6.067323226E0
2.004342376E0,-4.609999955E-1,2.982000113E0,5.340000153E0,6.133550953E0
2.009323378E0,-6.190000176E-1,3.269000053E0,5.352000237E0,6.301859162E0
2.014304282E0,-8.590000272E-1,3.470999956E0,5.335999966E0,6.423287116E0
2.019285434E0,-1.220999956E0,3.674999952E0,5.410999775E0,6.653975061E0
2.024266436E0,-1.680999994E0,3.980999947E0,5.565000057E0,7.045803516E0
2.029247577E0,-2.028000116E0,4.006999969E0,5.925000191E0,7.434679582E0
2.034228503E0,-2.371000051E0,4.038000107E0,6.359000206E0,7.897086154E0
2.039209501E0,-2.812000036E0,4.623000145E0,6.738999844E0,8.642545541E0
2.044190654E0,-3.184000015E0,5.151999950E0,7.080999851E0,9.317806527E0
2.049171656E0,-3.575000048E0,5.610000134E0,7.368000031E0,9.926739207E0
2.054152584E0,-4.050000191E0,5.936999798E0,7.479000092E0,1.037236282E1
2.059133736E0,-4.475999832E0,6.131999969E0,7.442999840E0,1.063175643E1
2.064114661E0,-5.024000168E0,5.972000122E0,7.151999950E0,1.058567270E1
2.069095880E0,-5.590000153E0,5.560999870E0,6.697000027E0,1.034517427E1
2.074076805E0,-6.155000210E0,5.085000038E0,6.104000092E0,1.004987911E1
2.079057795E0,-6.598999977E0,4.875999928E0,5.607999802E0,9.938402174E0
2.084038718E0,-7.112999916E0,4.758999825E0,5.329999924E0,1.008224907E1
2.089019870E0,-7.547999859E0,4.690999985E0,5.652999878E0,1.053253010E1
2.094000901E0,-8.128000259E0,4.814000130E0,6.184999943E0,1.129128911E1
2.098982053E0,-8.531999588E0,5.015999794E0,6.868999958E0,1.204734126E1
2.103963055E0,-8.600999832E0,5.125000000E0,7.505000114E0,1.251270753E1
2.108943973E0,-8.482000351E0,5.142000198E0,8.177000046E0,1.285487556E1
2.113925125E0,-8.208000183E0,5.066999912E0,8.935999870E0,1.314906266E1
2.118906103E0,-7.754000187E0,4.827000141E0,9.458000183E0,1.314831612E1
2.123887255E0,-7.202000141E0,4.413000107E0,9.498999596E0,1.271119071E1
2.128868195E0,-7.443999767E0,3.298000097E0,7.916999817E0,1.135644413E1
2.133849193E0,-7.499000072E0,2.421000004E0,6.440000057E0,1.017692703E1
2.138830118E0,-7.660999775E0,1.927000046E0,5.222000122E0,9.469610974E0
2.143811342E0,-7.934999943E0,1.527999997E0,4.022999763E0,9.026823095E0
2.148792267E0,-8.234000206E0,1.136000037E0,2.918999910E0,8.809643350E0
2.153773419E0,-8.440999985E0,6.019999981E-1,1.723000050E0,8.636064724E0
2.158754339E0,-8.470000267E0,-1.330000013E-1,3.089999855E-1,8.476678271E0
2.163735337E0,-8.369000435E0,-1.047000051E0,-1.144000053E0,8.511469527E0
2.168716491E0,-8.222000122E0,-1.937000036E0,-2.233999968E0,8.737505994E0
2.173697483E0,-8.145000458E0,-2.555999994E0,-3.259999990E0,9.137930201E0
2.178678406E0,-8.041000366E0,-2.344000101E0,-4.146999836E0,9.346102450E0
2.183659558E0,-7.829999924E0,-1.638000011E0,-4.671999931E0,9.263882890E0
2.188640493E0,-7.448999882E0,-8.280000091E-1,-4.883999825E0,8.945760870E0
2.193621491E0,-6.657999992E0,-5.939999819E-1,-4.776999950E0,8.215931378E0
2.198602702E0,-5.980000019E0,-3.129999936E-1,-5.110000134E0,7.872132531E0
2.203583704E0,-5.752999783E0,9.010000229E-1,-5.559999943E0,8.051236359E0
2.208564627E0,-5.539000034E0,2.470999956E0,-6.149000168E0,8.636930313E0
2.213545755E0,-5.183000088E0,4.446000099E0,-7.666999817E0,1.026709759E1
2.218526757E0,-3.322999954E0,4.929999828E0,-7.585999966E0,9.638185643E0
2.223507914E0,-1.991999984E0,5.311999798E0,-7.168000221E0,9.141424012E0
2.228488916E0,-1.106999993E0,5.385000229E0,-6.376999855E0,8.419608281E0
2.233469839E0,-5.970000029E-1,5.225999832E0,-5.289000034E0,7.459289820E0
2.238450982E0,-2.269999981E-1,5.091000080E0,-3.096999884E0,5.963322823E0
2.243431984E0,1.759999990E-1,5.153999805E0,-1.889999956E-1,5.160466160E0
2.248413135E0,2.549999952E-1,5.164999962E0,-1.089999974E-1,5.172439521E0
2.253394016E0,3.350000083E-1,5.179999828E0,3.190000057E-1,5.200613832E0
2.258375015E0,3.819999993E-1,5.169000149E0,5.950000286E-1,5.217136338E0
2.263355940E0,4.070000052E-1,5.177999973E0,8.859999776E-1,5.268996934E0
2.268337077E0,4.269999862E-1,5.177000046E0,1.141000032E0,5.318415134E0
2.273318079E0,4.370000064E-1,5.159999847E0,1.368000031E0,5.356117205E0
2.278299240E0,4.429999888E-1,5.156000137E0,1.577000022E0,5.409945977E0
2.283280165E0,4.149999917E-1,5.166999817E0,1.735000014E0,5.466290987E0
2.288261168E0,4.160000086E-1,5.168000221E0,1.893000007E0,5.519486509E0
2.293242322E0,3.810000122E-1,5.164000034E0,2.023999929E0,5.559553316E0
2.298223329E0,3.589999974E-1,5.182000160E0,2.134000063E0,5.615688998E0
2.303204252E0,3.230000138E-1,5.199999809E0,2.233999968E0,5.668781428E0
2.308185404E0,3.030000031E-1,5.223999977E0,2.312999964E0,5.721184632E0
2.313166391E0,2.689999938E-1,5.247000217E0,2.365999937E0,5.762059352E0
2.318147543E0,2.430000007E-1,5.277999878E0,2.400000095E0,5.803131238E0
2.323128468E0,1.959999949E-1,5.315000057E0,2.407000065E0,5.837918372E0
2.328109475E0,1.609999985E-1,5.355000019E0,2.431999922E0,5.883584777E0
2.333090629E0,-1.159999967E-1,5.361000061E0,2.786999941E0,6.043272816E0
2.338071598E0,-4.050000012E-1,5.355000019E0,3.105000019E0,6.203311642E0
2.343052521E0,-7.129999995E-1,5.348000050E0,3.394000053E0,6.374065413E0
2.348033673E0,-1.046000004E0,5.328000069E0,3.697999954E0,6.569391479E0
2.353014679E0,-1.398000002E0,5.297999859E0,3.963999987E0,6.762876785E0
2.357995602E0,-1.761000037E0,5.263000011E0,4.204999924E0,6.962924286E0
2.362976754E0,-2.135999918E0,5.212999821E0,4.432000160E0,7.168018429E0
2.367957752E0,-2.526000023E0,5.157999992E0,4.639999866E0,7.383443560E0
2.372938904E0,-2.933000088E0,5.096000195E0,4.801000118E0,7.590870150E0
2.377919824E0,-3.345000029E0,5.014999866E0,4.909999847E0,7.774789216E0
2.382900822E0,-3.776999950E0,4.935999870E0,5.027999878E0,7.994410930E0
2.387881976E0,-4.199999809E0,4.836999893E0,5.084000111E0,8.178240855E0
2.392862978E0,-4.629000187E0,4.735000134E0,5.144999981E0,8.385636159E0
2.397843901E0,-5.087999821E0,4.611999989E0,5.168000221E0,8.594562953E0
2.402825053E0,-5.519999981E0,4.507999897E0,5.146999836E0,8.791135886E0
2.407806036E0,-5.955999851E0,4.382999897E0,5.092000008E0,8.978479070E0
2.412787188E0,-6.414000034E0,4.268000126E0,5.013999939E0,9.192138864E0
2.417768122E0,-6.856999874E0,4.169000149E0,4.840000153E0,9.371478592E0
2.422749120E0,-7.294000149E0,4.074999809E0,4.616000175E0,9.545444947E0
2.427730274E0,-7.729000092E0,3.976999998E0,4.344999790E0,9.717664049E0
2.432711218E0,-8.145000458E0,3.878000021E0,4.008999825E0,9.871777764E0
2.437692216E0,-8.545000076E0,3.772000074E0,3.667999983E0,1.003490083E1
2.442673370E0,-8.928999901E0,3.674999952E0,3.279999971E0,1.019760088E1
2.447654396E0,-9.279000282E0,3.561000109E0,2.868000031E0,1.034437007E1
2.452635319E0,-9.618000031E0,3.438999891E0,2.430999994E0,1.049963837E1
2.457616505E0,-9.918999672E0,3.328999996E0,1.927999973E0,1.063888995E1
2.462597507E0,-8.239000320E0,-1.243000031E0,-5.289999843E-1,8.349012896E0
2.467578658E0,4.073999882E0,-1.962500000E1,-9.621000290E0,2.223289785E1
2.472559626E0,3.924999952E0,-3.092300034E1,-1.609000015E1,3.507884946E1
2.477540624E0,-8.660600281E1,-7.369499969E1,-6.155599976E1,1.293085218E2
2.482521773E0,-8.666699982E1,-7.377200317E1,-7.408100128E1,1.357993817E2
2.487502775E0,-8.668599701E1,-7.383399963E1,-6.866300201E1,1.329681519E2
2.492483698E0,-8.674199677E1,-7.396299744E1,-7.607499695E1,1.370478170E2
2.497464850E0,-4.173400116E1,-7.418499756E1,-6.150600052E1,1.050148981E2
2.502445852E0,-1.078199959E1,-7.174400330E1,-3.638399887E1,8.116186850E1
2.507426775E0,2.038699913E1,-5.374800110E1,-7.668000221E0,5.799375469E1
2.512407913E0,1.907799911E1,-5.105699921E1,1.146000004E1,5.569666794E1
2.517388915E0,-1.159300041E1,-4.767800140E1,6.162000179E0,4.945260077E1
2.522369838E0,-3.325099945E1,-4.387900162E1,3.170000017E-1,5.505539244E1
2.527350975E0,-3.741699982E1,-4.175400162E1,-1.787999988E0,5.609479005E1
2.532331977E0,-3.817300034E1,-3.954299927E1,-3.227999926E0,5.505675916E1
2.537313129E0,-3.839300156E1,-3.687300110E1,-4.690000057E0,5.343815939E1
2.542294141E0,-3.777399826E1,-3.369200134E1,-6.026999950E0,5.097401914E1
2.547275064E0,-3.617200089E1,-3.026899910E1,-7.216000080E0,4.771474208E1
2.552256216E0,-3.356399918E1,-2.684099960E1,-8.152000427E0,4.374284412E1
2.557237150E0,-3.003100014E1,-2.363899994E1,-8.718999863E0,3.920056436E1
2.562218148E0,-2.450099945E1,-2.137199974E1,-8.722999573E0,3.366232417E1
2.567199298E0,-1.865399933E1,-1.814900017E1,-6.567999840E0,2.684206624E1
2.572180300E0,-1.088599968E1,-8.914999962E0,1.470000029E0,1.414719454E1
2.577161232E0,-1.708999991E0,-2.140000015E-1,7.578000069E0,7.771265149E0
2.582142384E0,5.973000050E0,2.273000002E0,9.880000114E0,1.176680334E1
2.587123386E0,1.108600044E1,-1.139999986E0,1.005200005E1,1.500805486E1
2.592104557E0,1.329300022E1,-8.946999550E0,7.118999958E0,1.753376218E1
2.597085482E0,1.175800037E1,-1.839100075E1,-8.799999952E-2,2.182858734E1
2.602066480E0,9.199000359E0,-2.508699989E1,-5.591000080E0,2.729905590E1
2.607047625E0,1.053499985E1,-2.878400040E1,-4.306000233E0,3.095232687E1
2.612028550E0,1.152200031E1,-2.907200050E1,-2.460999966E0,3.136868224E1
2.617009562E0,1.180200005E1,-2.844099998E1,-9.330000281E-1,3.080662549E1
2.621990716E0,1.155099964E1,-2.761700058E1,-1.729999930E-1,2.993583543E1
2.626971641E0,1.097999954E1,-2.689500046E1,1.059999987E-1,2.905017514E1
2.631952634E0,1.024100018E1,-2.631299973E1,-1.099999994E-2,2.823565406E1
2.636933788E0,9.406999588E0,-2.593700027E1,-3.899999857E-1,2.759296513E1
2.641914790E0,8.543000221E0,-2.577000046E1,-9.399999976E-1,2.716540772E1
2.646895684E0,7.711999893E0,-2.575099945E1,-1.582000017E0,2.692752568E1
2.651876836E0,6.901000023E0,-2.591600037E1,-2.243999958E0,2.691279272E1
2.656857824E0,6.143000126E0,-2.618300056E1,-2.904000044E0,2.705030842E1
2.661838976E0,5.449999809E0,-2.655100060E1,-3.533999920E0,2.733399506E1
2.666819901E0,4.806000233E0,-2.698500061E1,-4.117000103E0,2.771709916E1
2.671800904E0,4.586999893E0,-2.791900063E1,-5.060999870E0,2.874238827E1
2.676782057E0,4.377999783E0,-2.897299957E1,-5.932000160E0,2.989632439E1
2.681763060E0,4.152999878E0,-3.011499977E1,-6.706999779E0,3.113108519E1
2.686743973E0,3.957000017E0,-3.136000061E1,-7.364999771E0,3.245536487E1
2.691725124E0,3.757999897E0,-3.406399918E1,-9.234999657E0,3.549315176E1
2.696706131E0,2.108999968E0,-5.281999969E1,-3.072299957E1,6.114166298E1
2.701687055E0,-5.441999912E0,-7.647899628E1,-4.170899963E1,8.728283271E1
2.706668206E0,1.922999954E1,-7.742900085E1,-1.668499947E1,8.150725282E1
2.711649213E0,5.504600143E1,-7.838600159E1,-6.126999855E0,9.597899586E1
2.716630365E0,4.272499847E1,-7.930999756E1,-1.707999992E1,9.169093524E1
2.721611290E0,2.152000046E1,-7.264499664E1,-1.732399940E1,7.772082676E1
2.726592312E0,9.916999817E0,-5.181299973E1,-1.181000042E1,5.405931868E1
2.731573466E0,1.656000018E0,-3.982199860E1,-9.598999977E0,4.099603284E1
2.736554507E0,-4.518000126E0,-3.361600113E1,-9.052000046E0,3.510536372E1
2.741535430E0,-7.769999981E0,-3.230899811E1,-8.392999649E0,3.427370277E1
2.746516582E0,-8.673999786E0,-3.300799942E1,-7.859000206E0,3.502185292E1
2.751497560E0,-9.661999702E0,-3.343500137E1,-7.352000237E0,3.557113243E1
2.756478712E0,-1.056299973E1,-3.372100067E1,-6.743000031E0,3.597430887E1
2.761459714E0,-1.141399956E1,-3.383499908E1,-6.162000179E0,3.623612555E1
2.766440632E0,-1.215600014E1,-3.372499847E1,-5.576000214E0,3.627996196E1
2.771421784E0,-1.280500031E1,-3.343000031E1,-5.006999969E0,3.614696394E1
2.776402709E0,-1.330900002E1,-3.291999817E1,-4.520999908E0,3.579518405E1
2.781383938E0,-1.351599979E1,-3.078000069E1,-6.251999855E0,3.419324780E1
2.786364863E0,-1.388799953E1,-2.825900078E1,-7.602000237E0,3.239194443E1
2.791345868E0,-1.432800007E1,-2.547200012E1,-8.574999809E0,3.045726511E1
2.796326791E0,-1.477400017E1,-2.257200050E1,-9.149000168E0,2.848632113E1
2.801307943E0,-1.559700012E1,-1.953199959E1,-9.387000084E0,2.669983504E1
2.806288911E0,-1.614100075E1,-1.652799988E1,-9.203000069E0,2.486768778E1
2.811270063E0,-1.638299942E1,-1.371000004E1,-8.715999603E0,2.307239520E1
2.816251094E0,-1.628899956E1,-1.114400005E1,-7.941999912E0,2.127429450E1
2.821232017E0,-1.639699936E1,-8.774000168E0,-6.603000164E0,1.973434261E1
2.826213169E0,-1.598299980E1,-6.814000130E0,-5.110000134E0,1.811074217E1
2.831194166E0,-1.514299965E1,-5.287000179E0,-3.607000113E0,1.643998963E1
2.836175318E0,-1.396899986E1,-4.196000099E0,-2.173000097E0,1.474656921E1
2.841156243E0,-1.278299999E1,-3.533999920E0,-4.979999959E-1,1.327185926E1
2.846137255E0,-1.138099957E1,-3.232000113E0,9.499999881E-1,1.186909751E1
2.851118180E0,-9.892000198E0,-3.217000008E0,2.115000010E0,1.061480014E1
2.856099400E0,-8.442000389E0,-3.440000057E0,3.046000004E0,9.611404007E0
2.861080325E0,-7.037000179E0,-3.897000074E0,4.043000221E0,9.002879089E0
2.866061477E0,-5.723999977E0,-4.479000092E0,4.803999901E0,8.712292041E0
2.871042392E0,-4.578000069E0,-5.131999969E0,5.393000126E0,8.739562842E0
2.876023390E0,-3.611999989E0,-5.817999840E0,5.824999809E0,8.990344200E0
2.881004544E0,-2.617000103E0,-6.578000069E0,6.315000057E0,9.486727579E0
2.885985551E0,-1.776000023E0,-7.322999954E0,6.655000210E0,1.005333438E1
2.890966702E0,-1.100000024E0,-8.029999733E0,6.916999817E0,1.065531709E1
2.895947603E0,-5.740000010E-1,-8.696000099E0,7.118999958E0,1.125300201E1
2.900928601E0,4.100000113E-2,-9.383000374E0,7.337999821E0,1.191170090E1
2.905909755E0,5.059999824E-1,-9.996000290E0,7.460000038E0,1.248309490E1
2.910890757E0,8.629999757E-1,-1.059000015E1,7.556000233E0,1.303786837E1
2.915871680E0,1.093000054E0,-1.110700035E1,7.635000229E0,1.352232726E1
2.920852832E0,1.363000035E0,-1.162100029E1,7.693999767E0,1.400367985E1
2.925833757E0,1.536000013E0,-1.208199978E1,7.729000092E0,1.442468222E1
2.930814755E0,1.610999942E0,-1.248999977E1,7.756999969E0,1.479075602E1
2.935795894E0,1.618999958E0,-1.288799953E1,7.776000023E0,1.513895205E1
2.940776896E0,1.565999985E0,-1.324400043E1,7.821000099E0,1.546039928E1
2.945758048E0,1.450999975E0,-1.357299995E1,7.868999958E0,1.575604294E1
2.950738943E0,1.386999965E0,-1.389200020E1,7.955999851E0,1.606889455E1
2.955719941E0,3.930000067E-1,-1.443200016E1,1.142399979E1,1.841045488E1
2.960701095E0,-3.051799965E1,-2.506200027E1,8.555899811E1,9.423266057E1
2.965682045E0,-7.491300201E1,-4.567499924E1,8.512300110E1,1.222460173E2
2.970663043E0,-7.350700378E1,-4.467399979E1,8.430599976E1,1.204431296E2
2.975644211E0,-4.759500122E1,-3.568999863E1,6.246200180E1,8.625869123E1
2.980625136E0,-1.341499996E1,-3.022900009E1,-1.066600037E1,3.474936308E1
2.985606134E0,-5.695000172E0,-2.432900047E1,-3.938600159E1,4.664322472E1
2.990587297E0,-8.619999886E0,-1.930200005E1,-2.594400024E1,3.346584457E1
2.995568299E0,-1.332000017E0,-2.164699936E1,1.006000042E1,2.390753885E1
3.000549222E0,2.343700027E1,-2.387999916E1,-2.012299919E1,3.904462112E1
3.005530350E0,1.052499962E1,-7.686999798E0,-2.953599930E1,3.228375501E1
3.010511352E0,-4.307000160E0,1.797000051E0,-2.448800087E1,2.492873134E1
3.015492519E0,-4.329999924E0,4.578000069E0,-2.620299911E1,2.695003055E1
3.020473521E0,-3.302000046E0,7.001999855E0,-1.848200035E1,2.003785276E1
3.025454444E0,-3.553999901E0,9.817000389E0,4.426800156E1,4.548252822E1
3.030435582E0,-2.411000013E0,9.432000160E0,6.979299927E1,7.046870436E1
3.035416584E0,9.110000134E-1,7.149000168E0,6.384500122E1,6.425046541E1
3.040397736E0,3.832000017E0,7.935999870E0,5.325899887E1,5.398319441E1
3.045378603E0,8.967000008E0,6.822000027E0,3.535400009E1,3.710595769E1
3.050359601E0,1.590400028E1,2.842000008E0,8.432999611E0,1.822442513E1
3.055340531E0,1.270400047E1,6.190000176E-1,-1.184399986E1,1.737973308E1
3.060321683E0,7.712999821E0,1.493000031E0,-1.434300041E1,1.635362578E1
3.065302685E0,5.414000034E0,2.502000093E0,-9.991000175E0,1.163578469E1
3.070283870E0,5.692999840E0,2.457000017E0,-3.792000055E0,7.268174508E0
3.075264872E0,6.906000137E0,2.118999958E0,2.910000086E0,7.787881562E0
3.080245795E0,9.152000427E0,2.555000067E0,1.606599998E1,1.866556971E1
3.085226966E0,1.071000004E1,5.039000034E0,4.097399902E1,4.264931674E1
3.090207968E0,5.855999947E0,6.434999943E0,4.177999878E1,4.267634307E1
3.095189105E0,5.050000191E0,2.576999903E0,1.715299988E1,1.806568115E1
3.100170031E0,6.579999924E0,1.419000030E0,2.303999901E0,7.114659206E0
3.105151029E0,8.517999649E0,5.695000172E0,-3.391999960E0,1.079328535E1
3.110132216E0,1.234300041E1,6.280000210E0,1.728100014E1,2.214545162E1
3.115113218E0,1.110099983E1,6.460000277E-1,2.877199936E1,3.084602828E1
3.120094141E0,7.850999832E0,-4.897999763E0,2.380299950E1,2.553842957E1
3.125075293E0,7.657999992E0,-6.758999825E0,9.708999634E0,1.409232828E1
3.130056295E0,8.046999931E0,-5.032000065E0,1.634999990E0,9.630600060E0
3.135037232E0,8.465999603E0,-3.071000099E0,-6.869999766E-1,9.031952162E0
3.140018384E0,7.704999924E0,-2.530999899E0,3.330000043E-1,8.116888155E0
3.144999386E0,7.189000130E0,-3.391000032E0,3.065999985E0,8.519445991E0
3.149980538E0,6.848999977E0,-5.065999985E0,4.390999794E0,9.584051112E0
3.154961463E0,6.096000195E0,-5.164000034E0,4.104000092E0,8.981699810E0
3.159942461E0,5.725999832E0,-3.881000042E0,3.388000011E0,7.702452822E0
3.164923624E0,5.991000175E0,-2.535000086E0,3.325000048E0,7.305746632E0
3.169904626E0,5.901999950E0,-2.430000067E0,4.310999870E0,7.702157076E0
3.174885759E0,5.664999962E0,-3.519999981E0,5.206999779E0,8.461410706E0
3.179866684E0,5.768000126E0,-4.205999851E0,5.185999870E0,8.823539814E0
3.184847682E0,5.868999958E0,-4.098999977E0,4.289000034E0,8.345207164E0
3.189828851E0,5.642000198E0,-3.391999960E0,2.042000055E0,6.892575295E0
3.194809853E0,4.861999989E0,-2.880000114E0,2.720000148E-1,5.657510809E0
3.199790776E0,-2.099999934E-1,-3.709999919E-1,-1.843000054E0,1.891663340E0
3.204771913E0,-2.579999864E-1,-3.449999988E-1,-1.314000010E0,1.382817783E0
3.209752915E0,-7.999999821E-2,1.459999979E-1,-8.550000191E-1,8.710574216E-1
3.214734086E0,1.959999949E-1,3.729999959E-1,-7.160000205E-1,8.307833799E-1
3.219715011E0,4.600000083E-1,3.289999962E-1,-4.449999928E-1,7.196290703E-1
3.224696009E0,4.140000045E-1,1.640000045E-1,3.339999914E-1,5.566399191E-1
3.229677154E0,3.160000145E-1,-3.400000185E-2,1.103000045E0,1.147876783E0
3.234658079E0,1.800000072E-1,-3.900000080E-2,1.080000043E0,1.095591665E0
3.239639077E0,2.319999933E-1,2.160000056E-1,4.670000076E-1,5.644191762E-1
3.244620231E0,3.770000041E-1,2.960000038E-1,6.499999762E-2,4.837044604E-1
3.249601233E0,4.189999998E-1,1.319999993E-1,-1.199999973E-1,4.553954314E-1
3.254582457E0,2.969999909E-1,1.049999967E-1,-3.330000043E-1,4.583917503E-1
3.259563382E0,2.380000055E-1,2.179999948E-1,-5.289999843E-1,6.196845840E-1
3.264544380E0,2.610000074E-1,2.399999946E-1,-6.250000000E-1,7.185721963E-1
3.269525286E0,3.240000010E-1,2.049999982E-1,-6.320000291E-1,7.392056795E-1
3.274506515E0,3.799999952E-1,1.150000021E-1,-4.160000086E-1,5.750486971E-1
3.279487449E0,4.040000141E-1,1.600000076E-2,-8.100000024E-2,4.123505929E-1
3.284468600E0,3.810000122E-1,2.500000037E-2,1.550000012E-1,4.120813144E-1
3.289449526E0,3.639999926E-1,6.899999827E-2,2.660000026E-1,4.560844174E-1
3.294430744E0,3.540000021E-1,6.800000370E-2,2.989999950E-1,4.683385517E-1
3.299411669E0,3.479999900E-1,4.500000179E-2,2.709999979E-1,4.433621455E-1
3.304392669E0,3.610000014E-1,7.400000095E-2,1.199999973E-1,3.875525778E-1
3.309373812E0,3.540000021E-1,8.699999750E-2,-7.299999893E-2,3.717714364E-1
3.314354737E0,3.549999893E-1,1.040000021E-1,-2.879999876E-1,4.688123139E-1
3.319335735E0,3.289999962E-1,1.209999993E-1,-4.460000098E-1,5.672724267E-1
3.324316637E0,3.160000145E-1,1.400000006E-1,-4.850000143E-1,5.955510249E-1
